coordinates,name,description,htmldescription,alertlevel,alertscore,episodealertlevel,episodealertscore,country,fromdate,todate,severity,severitytext,source,iso3,eventtype,GDACS ID,Name,Countries,Start Date,Duration,Impact
"[-106.743, 47.749]","Drought in Canada, United States","Drought in Canada, United States","Green Drought in Canada, United States from: 21 Mar 2022  to: 06 Jun 2022 .",Green,1,Green,0.25,"Canada, United States",2022-03-21T00:00:00,2022-06-06T00:00:00,33347.0,Minor impact for agricultural drought in 33347 km2,GDO,CAN,DR,DR 1015512,Montana (USA)-2022,"Canada, United States",End of Mar 2022 ,41 days (at 10 May 2022),Minor impact for agricultural drought in 33347 km2
"[-4.45, 36.86]","Drought in Spain, Portugal","Drought in Spain, Portugal","Green Drought in Spain, Portugal from: 21 Oct 2021  to: 30 May 2022 .",Green,1,Green,0.5,"Spain, Portugal",2021-10-21T00:00:00,2022-05-30T00:00:00,31463.0,Minor impact for agricultural drought in 31463 km2,GDO,ESP,DR,DR 1015249,Spain - Portugal-2021,"Spain, Portugal",End of Oct 2021 ,182 days (at 20 May 2022),Minor impact for agricultural drought in 31463 km2
"[-72.492, -36.542]","Drought in Argentina, Chile","Drought in Argentina, Chile","Green Drought in Argentina, Chile from: 21 Oct 2020  to: 30 May 2022 .",Green,1,Green,0.25,"Argentina, Chile",2020-10-21T00:00:00,2022-05-30T00:00:00,44804.0,Minor impact for agricultural drought in 44804 km2,GDO,ARG,DR,DR 1014958,Chile - Argentina-2021,"Argentina, Chile",End of Oct 2020 ,547 days (at 20 May 2022),Minor impact for agricultural drought in 44804 km2
"[65.511, 38.268]","Drought in Islamic Republic of Iran, Kyrgyzstan, Kazakhstan, Tajikistan, Turkmenistan, Uzbekistan","Drought in Islamic Republic of Iran, Kyrgyzstan, Kazakhstan, Tajikistan, Turkmenistan, Uzbekistan","Green Drought in Islamic Republic of Iran, Kyrgyzstan, Kazakhstan, Tajikistan, Turkmenistan, Uzbekistan from: 21 Oct 2021  to: 03 Jul 2024 .",Green,1,Green,0.75,"Islamic Republic of Iran, Kyrgyzstan, Kazakhstan, Tajikistan, Turkmenistan, Uzbekistan",2021-10-21T00:00:00,2024-07-03T00:00:00,263840.0,Minor impact for agricultural drought in 263840 km2,GDO,IRN,DR,DR 1015257,Central Asia-2021,"Islamic Republic of Iran, Kyrgyzstan, Kazakhstan, Tajikistan, Turkmenistan, Uzbekistan",End of Oct 2021 ,933 days (at 20 May 2024),Minor impact for agricultural drought in 263840 km2
"[-8.118, 37.884]","Drought in Spain, Portugal","Drought in Spain, Portugal","Green Drought in Spain, Portugal from: 21 May 2022  to: 19 Sep 2023 .",Green,1,Green,0.25,"Spain, Portugal",2022-05-21T00:00:00,2023-09-19T00:00:00,24778.0,Minor impact for agricultural drought in 24778 km2,GDO,ESP,DR,DR 1015708,Iberian Peninsula-2022,"Spain, Portugal",End of May 2022 ,457 days (at 30 Aug 2023),Minor impact for agricultural drought in 24778 km2
"[-72.353, -37.839]","Drought in Argentina, Chile","Drought in Argentina, Chile","Green Drought in Argentina, Chile from: 21 May 2022  to: 16 Sep 2023 .",Green,1,Green,0.5,"Argentina, Chile",2022-05-21T00:00:00,2023-09-16T00:00:00,43237.0,Minor impact for agricultural drought in 43237 km2,GDO,ARG,DR,DR 1015709,Chile-2022,"Argentina, Chile",End of May 2022 ,447 days (at 20 Aug 2023),Minor impact for agricultural drought in 43237 km2
"[-72.5, -13.5]",Drought in Peru,Drought in Peru,Green Drought in Peru from: 21 May 2022  to: 12 Jul 2023 .,Green,1,Green,0.25,Peru,2022-05-21T00:00:00,2023-07-12T00:00:00,11978.0,Minor impact for agricultural drought in 11978 km2,GDO,PER,DR,DR 1015767,Peru-2022,Peru,End of May 2022 ,386 days (at 20 Jun 2023),Minor impact for agricultural drought in 11978 km2
"[-49.5, -6.5]",Drought in Brazil,Drought in Brazil,Green Drought in Brazil from: 21 Jan 2022  to: 12 Jul 2023 .,Green,1,Green,0.25,Brazil,2022-01-21T00:00:00,2023-07-12T00:00:00,47674.0,Minor impact for agricultural drought in 47674 km2,GDO,BRA,DR,DR 1015559,North and Eastern Brazil-2022,Brazil,End of Jan 2022 ,506 days (at 20 Jun 2023),Minor impact for agricultural drought in 47674 km2
"[8.5, 8.25]",Drought in Nigeria,Drought in Nigeria,Green Drought in Nigeria from: 21 Apr 2022  to: 24 Jun 2023 .,Green,1,Green,0.25,Nigeria,2022-04-21T00:00:00,2023-06-24T00:00:00,48739.0,Minor impact for agricultural drought in 48739 km2,GDO,NGA,DR,DR 1015792,Nigeria-2022,Nigeria,End of Apr 2022 ,395 days (at 30 May 2023),Minor impact for agricultural drought in 48739 km2
"[37.486, -8.102]","Drought in Tanzania, Mozambique","Drought in Tanzania, Mozambique","Green Drought in Tanzania, Mozambique from: 21 Mar 2022  to: 24 Jun 2023 .",Green,1,Green,0.75,"Tanzania, Mozambique",2022-03-21T00:00:00,2023-06-24T00:00:00,195576.0,Minor impact for agricultural drought in 195576 km2,GDO,TZA,DR,DR 1014742,East Africa-2022,"Tanzania, Mozambique",End of Mar 2022 ,426 days (at 30 May 2023),Minor impact for agricultural drought in 195576 km2
"[-70.802, -50.764]","Drought in Argentina, Chile","Drought in Argentina, Chile","Green Drought in Argentina, Chile from: 21 Oct 2020  to: 19 Jun 2023 .",Green,1,Green,0.25,"Argentina, Chile",2020-10-21T00:00:00,2023-06-19T00:00:00,108891.0,Minor impact for agricultural drought in 108891 km2,GDO,ARG,DR,DR 1014465,"Patagonia (Argentina, Chile)-2022","Argentina, Chile",End of Oct 2020 ,932 days (at 20 May 2023),Minor impact for agricultural drought in 108891 km2
"[29.215, 36.735]","Drought in Greece, Türkiye","Drought in Greece, Türkiye","Green Drought in Greece, Türkiye from: 21 Jan 2022  to: 19 Jun 2023 .",Green,1,Green,0.25,"Greece, Türkiye",2022-01-21T00:00:00,2023-06-19T00:00:00,8147.0,Minor impact for agricultural drought in 8147 km2,GDO,GRC,DR,DR 1015426,Türkiye-2022,"Greece, Türkiye",End of Jan 2022 ,475 days (at 20 May 2023),Minor impact for agricultural drought in 8147 km2
"[95.007, 22.494]","Drought in India, Myanmar","Drought in India, Myanmar","Green Drought in India, Myanmar from: 21 May 2022  to: 12 Apr 2023 .",Green,1,Green,0.5,"India, Myanmar",2022-05-21T00:00:00,2023-04-12T00:00:00,22785.0,Minor impact for agricultural drought in 22785 km2,GDO,IND,DR,DR 1015771,Myanmar-2022,"India, Myanmar",End of May 2022 ,294 days (at 20 Mar 2023),Minor impact for agricultural drought in 22785 km2
"[95.282, 44.672]","Drought in China, Mongolia","Drought in China, Mongolia","Green Drought in China, Mongolia from: 21 Mar 2022  to: 01 Mar 2023 .",Green,1,Green,0.25,"China, Mongolia",2022-03-21T00:00:00,2023-03-01T00:00:00,35174.0,Minor impact for agricultural drought in 35174 km2,GDO,CHN,DR,DR 1015623,Central Asia-2022,"China, Mongolia",End of Mar 2022 ,306 days (at 30 Jan 2023),Minor impact for agricultural drought in 35174 km2
"[63.853, 59.347]",Drought in Russia,Drought in Russia,Green Drought in Russia from: 21 Jun 2022  to: 17 Jan 2023 .,Green,1,Green,0.25,Russia,2022-06-21T00:00:00,2023-01-17T00:00:00,190173.0,Minor impact for agricultural drought in 190173 km2,GDO,RUS,DR,DR 1015849,Urals-2022,Russia,End of Jun 2022 ,173 days (at 20 Dec 2022),Minor impact for agricultural drought in 190173 km2
"[72.5, 37.503]","Drought in Afghanistan, Kazakhstan, Tajikistan, Turkmenistan","Drought in Afghanistan, Kazakhstan, Tajikistan, Turkmenistan","Green Drought in Afghanistan, Kazakhstan, Tajikistan, Turkmenistan from: 21 Oct 2020  to: 28 Sep 2022 .",Green,1,Green,0.5,"Afghanistan, Kazakhstan, Tajikistan, Turkmenistan",2020-10-21T00:00:00,2022-09-28T00:00:00,64861.0,Minor impact for agricultural drought in 64861 km2,GDO,AFG,DR,DR 1014473,Central Asia-2021,"Afghanistan, Kazakhstan, Tajikistan, Turkmenistan",End of Oct 2020 ,659 days (at 20 Aug 2022),Minor impact for agricultural drought in 64861 km2
"[-6.166, 33.072]","Drought in Algeria, Morocco, Tunisia","Drought in Algeria, Morocco, Tunisia","Green Drought in Algeria, Morocco, Tunisia from: 01 Nov 2021  to: 28 Sep 2022 .",Green,1,Green,0.75,"Algeria, Morocco, Tunisia",2021-11-01T00:00:00,2022-09-28T00:00:00,126944.0,Minor impact for agricultural drought in 126944 km2,GDO,DZA,DR,DR 1014695,"Morocco, Algeria, Tunisia-2021","Algeria, Morocco, Tunisia",Begin of Nov 2021 ,283 days (at 20 Aug 2022),Minor impact for agricultural drought in 126944 km2
"[12.652, -14.525]",Drought in Angola,Drought in Angola,Green Drought in Angola from: 11 Dec 2021  to: 28 Sep 2022 .,Green,1,Green,0.25,Angola,2021-12-11T00:00:00,2022-09-28T00:00:00,8243.0,Minor impact for agricultural drought in 8243 km2,GDO,AGO,DR,DR 1015356,South West Angola-2022,Angola,Middle of Dec 2021 ,243 days (at 20 Aug 2022),Minor impact for agricultural drought in 8243 km2
"[-111.5, 47.5]",Drought in United States,Drought in United States,Green Drought in United States from: 21 Mar 2022  to: 28 Sep 2022 .,Green,1,Green,0.25,United States,2022-03-21T00:00:00,2022-09-28T00:00:00,8376.0,Minor impact for agricultural drought in 8376 km2,GDO,USA,DR,DR 1015553,Montana (USA)-2022,United States,End of Mar 2022 ,143 days (at 20 Aug 2022),Minor impact for agricultural drought in 8376 km2
"[4.328, 50.002]","Drought in Belgium, Czech Republic, Germany, France, Luxembourg, Poland, Sweden, ","Drought in Belgium, Czech Republic, Germany, France, Luxembourg, Poland, Sweden, ","Green Drought in Belgium, Czech Republic, Germany, France, Luxembourg, Poland, Sweden, from: 21 Feb 2022  to: 30 Jul 2022 .",Green,1,Green,0.75,"Belgium, Czech Republic, Germany, France, Luxembourg, Poland, Sweden, ",2022-02-21T00:00:00,2022-07-30T00:00:00,259545.0,Minor impact for agricultural drought in 259545 km2,GDO,BEL,DR,DR 1015605,Central Western Europe-2022,"Belgium, Czech Republic, Germany, France, Luxembourg, Poland, Sweden, ",End of Feb 2022 ,150 days (at 30 Jul 2022),Minor impact for agricultural drought in 259545 km2
"[33.483, 38.905]",Drought in Türkiye,Drought in Türkiye,Green Drought in Türkiye from: 21 Apr 2022  to: 18 Jul 2022 .,Green,1,Green,0.5,Türkiye,2022-04-21T00:00:00,2022-07-18T00:00:00,48149.0,Minor impact for agricultural drought in 48149 km2,GDO,TUR,DR,DR 1015589,Turkey-2022,Türkiye,End of Apr 2022 ,51 days (at 20 Jun 2022),Minor impact for agricultural drought in 48149 km2
"[13.064, 42.171]","Drought in Italy, ","Drought in Italy, ","Green Drought in Italy, from: 21 Mar 2022  to: 10 Jul 2022 .",Green,1,Green,0.75,"Italy, ",2022-03-21T00:00:00,2022-07-10T00:00:00,40964.0,Minor impact for agricultural drought in 40964 km2,GDO,ITA,DR,DR 1015511,Central Italy-2022,"Italy, ",End of Mar 2022 ,102 days (at 10 Jul 2022),Minor impact for agricultural drought in 40964 km2
"[65.511, 38.268]","Drought in Islamic Republic of Iran, Kyrgyzstan, Kazakhstan, Tajikistan, Turkmenistan, Uzbekistan","Drought in Islamic Republic of Iran, Kyrgyzstan, Kazakhstan, Tajikistan, Turkmenistan, Uzbekistan","Green Drought in Islamic Republic of Iran, Kyrgyzstan, Kazakhstan, Tajikistan, Turkmenistan, Uzbekistan from: 21 Oct 2021  to: 03 Jul 2024 .",Green,1,Green,0.75,"Islamic Republic of Iran, Kyrgyzstan, Kazakhstan, Tajikistan, Turkmenistan, Uzbekistan",2021-10-21T00:00:00,2024-07-03T00:00:00,263840.0,Minor impact for agricultural drought in 263840 km2,GDO,IRN,DR,DR 1015257,Central Asia-2021,"Islamic Republic of Iran, Kyrgyzstan, Kazakhstan, Tajikistan, Turkmenistan, Uzbekistan",End of Oct 2021 ,933 days (at 20 May 2024),Minor impact for agricultural drought in 263840 km2
"[48.24, -20.022]",Drought in Madagascar,Drought in Madagascar,Green Drought in Madagascar from: 21 Jul 2022  to: 19 Sep 2023 .,Green,1,Green,0.25,Madagascar,2022-07-21T00:00:00,2023-09-19T00:00:00,34423.0,Minor impact for agricultural drought in 34423 km2,GDO,MDG,DR,DR 1014495,Madagascar-2020,Madagascar,End of Jul 2022 ,396 days (at 30 Aug 2023),Minor impact for agricultural drought in 34423 km2
"[-8.118, 37.884]","Drought in Spain, Portugal","Drought in Spain, Portugal","Green Drought in Spain, Portugal from: 21 May 2022  to: 19 Sep 2023 .",Green,1,Green,0.25,"Spain, Portugal",2022-05-21T00:00:00,2023-09-19T00:00:00,24778.0,Minor impact for agricultural drought in 24778 km2,GDO,ESP,DR,DR 1015708,Iberian Peninsula-2022,"Spain, Portugal",End of May 2022 ,457 days (at 30 Aug 2023),Minor impact for agricultural drought in 24778 km2
"[-72.353, -37.839]","Drought in Argentina, Chile","Drought in Argentina, Chile","Green Drought in Argentina, Chile from: 21 May 2022  to: 16 Sep 2023 .",Green,1,Green,0.5,"Argentina, Chile",2022-05-21T00:00:00,2023-09-16T00:00:00,43237.0,Minor impact for agricultural drought in 43237 km2,GDO,ARG,DR,DR 1015709,Chile-2022,"Argentina, Chile",End of May 2022 ,447 days (at 20 Aug 2023),Minor impact for agricultural drought in 43237 km2
"[-72.5, -13.5]",Drought in Peru,Drought in Peru,Green Drought in Peru from: 21 May 2022  to: 12 Jul 2023 .,Green,1,Green,0.25,Peru,2022-05-21T00:00:00,2023-07-12T00:00:00,11978.0,Minor impact for agricultural drought in 11978 km2,GDO,PER,DR,DR 1015767,Peru-2022,Peru,End of May 2022 ,386 days (at 20 Jun 2023),Minor impact for agricultural drought in 11978 km2
"[-49.5, -6.5]",Drought in Brazil,Drought in Brazil,Green Drought in Brazil from: 21 Jan 2022  to: 12 Jul 2023 .,Green,1,Green,0.25,Brazil,2022-01-21T00:00:00,2023-07-12T00:00:00,47674.0,Minor impact for agricultural drought in 47674 km2,GDO,BRA,DR,DR 1015559,North and Eastern Brazil-2022,Brazil,End of Jan 2022 ,506 days (at 20 Jun 2023),Minor impact for agricultural drought in 47674 km2
"[8.5, 8.25]",Drought in Nigeria,Drought in Nigeria,Green Drought in Nigeria from: 21 Apr 2022  to: 24 Jun 2023 .,Green,1,Green,0.25,Nigeria,2022-04-21T00:00:00,2023-06-24T00:00:00,48739.0,Minor impact for agricultural drought in 48739 km2,GDO,NGA,DR,DR 1015792,Nigeria-2022,Nigeria,End of Apr 2022 ,395 days (at 30 May 2023),Minor impact for agricultural drought in 48739 km2
"[37.486, -8.102]","Drought in Tanzania, Mozambique","Drought in Tanzania, Mozambique","Green Drought in Tanzania, Mozambique from: 21 Mar 2022  to: 24 Jun 2023 .",Green,1,Green,0.75,"Tanzania, Mozambique",2022-03-21T00:00:00,2023-06-24T00:00:00,195576.0,Minor impact for agricultural drought in 195576 km2,GDO,TZA,DR,DR 1014742,East Africa-2022,"Tanzania, Mozambique",End of Mar 2022 ,426 days (at 30 May 2023),Minor impact for agricultural drought in 195576 km2
"[-70.802, -50.764]","Drought in Argentina, Chile","Drought in Argentina, Chile","Green Drought in Argentina, Chile from: 21 Oct 2020  to: 19 Jun 2023 .",Green,1,Green,0.25,"Argentina, Chile",2020-10-21T00:00:00,2023-06-19T00:00:00,108891.0,Minor impact for agricultural drought in 108891 km2,GDO,ARG,DR,DR 1014465,"Patagonia (Argentina, Chile)-2022","Argentina, Chile",End of Oct 2020 ,932 days (at 20 May 2023),Minor impact for agricultural drought in 108891 km2
"[29.215, 36.735]","Drought in Greece, Türkiye","Drought in Greece, Türkiye","Green Drought in Greece, Türkiye from: 21 Jan 2022  to: 19 Jun 2023 .",Green,1,Green,0.25,"Greece, Türkiye",2022-01-21T00:00:00,2023-06-19T00:00:00,8147.0,Minor impact for agricultural drought in 8147 km2,GDO,GRC,DR,DR 1015426,Türkiye-2022,"Greece, Türkiye",End of Jan 2022 ,475 days (at 20 May 2023),Minor impact for agricultural drought in 8147 km2
"[108.5, 26.5]",Drought in China,Drought in China,Green Drought in China from: 21 Jul 2022  to: 12 Apr 2023 .,Green,1,Green,0.5,China,2022-07-21T00:00:00,2023-04-12T00:00:00,11045.0,Minor impact for agricultural drought in 11045 km2,GDO,CHN,DR,DR 1015826,China-2022,China,End of Jul 2022 ,233 days (at 20 Mar 2023),Minor impact for agricultural drought in 11045 km2
"[95.007, 22.494]","Drought in India, Myanmar","Drought in India, Myanmar","Green Drought in India, Myanmar from: 21 May 2022  to: 12 Apr 2023 .",Green,1,Green,0.5,"India, Myanmar",2022-05-21T00:00:00,2023-04-12T00:00:00,22785.0,Minor impact for agricultural drought in 22785 km2,GDO,IND,DR,DR 1015771,Myanmar-2022,"India, Myanmar",End of May 2022 ,294 days (at 20 Mar 2023),Minor impact for agricultural drought in 22785 km2
"[95.282, 44.672]","Drought in China, Mongolia","Drought in China, Mongolia","Green Drought in China, Mongolia from: 21 Mar 2022  to: 01 Mar 2023 .",Green,1,Green,0.25,"China, Mongolia",2022-03-21T00:00:00,2023-03-01T00:00:00,35174.0,Minor impact for agricultural drought in 35174 km2,GDO,CHN,DR,DR 1015623,Central Asia-2022,"China, Mongolia",End of Mar 2022 ,306 days (at 30 Jan 2023),Minor impact for agricultural drought in 35174 km2
"[63.853, 59.347]",Drought in Russia,Drought in Russia,Green Drought in Russia from: 21 Jun 2022  to: 17 Jan 2023 .,Green,1,Green,0.25,Russia,2022-06-21T00:00:00,2023-01-17T00:00:00,190173.0,Minor impact for agricultural drought in 190173 km2,GDO,RUS,DR,DR 1015849,Urals-2022,Russia,End of Jun 2022 ,173 days (at 20 Dec 2022),Minor impact for agricultural drought in 190173 km2
"[-6.166, 33.072]","Drought in Algeria, Morocco, Tunisia","Drought in Algeria, Morocco, Tunisia","Green Drought in Algeria, Morocco, Tunisia from: 01 Nov 2021  to: 28 Sep 2022 .",Green,1,Green,0.75,"Algeria, Morocco, Tunisia",2021-11-01T00:00:00,2022-09-28T00:00:00,126944.0,Minor impact for agricultural drought in 126944 km2,GDO,DZA,DR,DR 1014695,"Morocco, Algeria, Tunisia-2021","Algeria, Morocco, Tunisia",Begin of Nov 2021 ,283 days (at 20 Aug 2022),Minor impact for agricultural drought in 126944 km2
"[72.5, 37.503]","Drought in Afghanistan, Kazakhstan, Tajikistan, Turkmenistan","Drought in Afghanistan, Kazakhstan, Tajikistan, Turkmenistan","Green Drought in Afghanistan, Kazakhstan, Tajikistan, Turkmenistan from: 21 Oct 2020  to: 28 Sep 2022 .",Green,1,Green,0.5,"Afghanistan, Kazakhstan, Tajikistan, Turkmenistan",2020-10-21T00:00:00,2022-09-28T00:00:00,64861.0,Minor impact for agricultural drought in 64861 km2,GDO,AFG,DR,DR 1014473,Central Asia-2021,"Afghanistan, Kazakhstan, Tajikistan, Turkmenistan",End of Oct 2020 ,659 days (at 20 Aug 2022),Minor impact for agricultural drought in 64861 km2
"[12.652, -14.525]",Drought in Angola,Drought in Angola,Green Drought in Angola from: 11 Dec 2021  to: 28 Sep 2022 .,Green,1,Green,0.25,Angola,2021-12-11T00:00:00,2022-09-28T00:00:00,8243.0,Minor impact for agricultural drought in 8243 km2,GDO,AGO,DR,DR 1015356,South West Angola-2022,Angola,Middle of Dec 2021 ,243 days (at 20 Aug 2022),Minor impact for agricultural drought in 8243 km2
"[-111.5, 47.5]",Drought in United States,Drought in United States,Green Drought in United States from: 21 Mar 2022  to: 28 Sep 2022 .,Green,1,Green,0.25,United States,2022-03-21T00:00:00,2022-09-28T00:00:00,8376.0,Minor impact for agricultural drought in 8376 km2,GDO,USA,DR,DR 1015553,Montana (USA)-2022,United States,End of Mar 2022 ,143 days (at 20 Aug 2022),Minor impact for agricultural drought in 8376 km2
"[65.511, 38.268]","Drought in Islamic Republic of Iran, Kyrgyzstan, Kazakhstan, Tajikistan, Turkmenistan, Uzbekistan","Drought in Islamic Republic of Iran, Kyrgyzstan, Kazakhstan, Tajikistan, Turkmenistan, Uzbekistan","Green Drought in Islamic Republic of Iran, Kyrgyzstan, Kazakhstan, Tajikistan, Turkmenistan, Uzbekistan from: 21 Oct 2021  to: 03 Jul 2024 .",Green,1,Green,0.75,"Islamic Republic of Iran, Kyrgyzstan, Kazakhstan, Tajikistan, Turkmenistan, Uzbekistan",2021-10-21T00:00:00,2024-07-03T00:00:00,263840.0,Minor impact for agricultural drought in 263840 km2,GDO,IRN,DR,DR 1015257,Central Asia-2021,"Islamic Republic of Iran, Kyrgyzstan, Kazakhstan, Tajikistan, Turkmenistan, Uzbekistan",End of Oct 2021 ,933 days (at 20 May 2024),Minor impact for agricultural drought in 263840 km2
"[48.24, -20.022]",Drought in Madagascar,Drought in Madagascar,Green Drought in Madagascar from: 21 Jul 2022  to: 19 Sep 2023 .,Green,1,Green,0.25,Madagascar,2022-07-21T00:00:00,2023-09-19T00:00:00,34423.0,Minor impact for agricultural drought in 34423 km2,GDO,MDG,DR,DR 1014495,Madagascar-2020,Madagascar,End of Jul 2022 ,396 days (at 30 Aug 2023),Minor impact for agricultural drought in 34423 km2
